sample_id,image_path,gt_mask_path,pred_mask_path,tp_pixels,fp_pixels,fn_pixels,tn_pixels,lane_iou,lane_f1,lane_precision,lane_recall,lane_accuracy,lane_miou,pixel_accuracy
bd4518ef-c38baa13,/shared/data/bdd100k/images/val/bd4518ef-c38baa13.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd4518ef-c38baa13.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd4518ef-c38baa13.png,0,0,6500,915100,0.0,0.0,0.0,0.0,0.0,0.4964735243055556,0.9929470486111112
bd4518ef-d4c1fa7f,/shared/data/bdd100k/images/val/bd4518ef-d4c1fa7f.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd4518ef-d4c1fa7f.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd4518ef-d4c1fa7f.png,0,0,5824,915776,0.0,0.0,0.0,0.0,0.0,0.4968402777777778,0.9936805555555556
bd46953e-1bb2f914,/shared/data/bdd100k/images/val/bd46953e-1bb2f914.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd46953e-1bb2f914.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd46953e-1bb2f914.png,0,19387,0,902213,0.0,0.0,0.0,0.0,0.0,0.48948187934027776,0.9789637586805555
bd46953e-3f51d76e,/shared/data/bdd100k/images/val/bd46953e-3f51d76e.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd46953e-3f51d76e.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd46953e-3f51d76e.png,901,18379,1957,900363,0.04242595470169987,0.08139850031597354,0.046732365145228216,0.315255423372988,0.315255423372988,0.5101691943120935,0.9779340277777778
bd46bba0-2990928d,/shared/data/bdd100k/images/val/bd46bba0-2990928d.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd46bba0-2990928d.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd46bba0-2990928d.png,1744,7093,3001,909762,0.1473221828011488,0.25681048446427807,0.1973520425483761,0.36754478398314006,0.36754478398314006,0.5681743630430923,0.9890473090277778
bd46bba0-926dc1db,/shared/data/bdd100k/images/val/bd46bba0-926dc1db.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd46bba0-926dc1db.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd46bba0-926dc1db.png,0,88,7401,914111,0.0,0.0,0.0,0.0,0.0,0.4959369574652778,0.9918739149305555
bd46bba0-fadf1d6d,/shared/data/bdd100k/images/val/bd46bba0-fadf1d6d.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd46bba0-fadf1d6d.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd46bba0-fadf1d6d.png,4,10,9311,912275,0.0004289544235924932,0.0008575410011761219,0.2857142857142653,0.0004294149221685453,0.0004294149221685453,0.49515748911722984,0.9898860677083333
bd4a61fd-4b64ea82,/shared/data/bdd100k/images/val/bd4a61fd-4b64ea82.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd4a61fd-4b64ea82.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd4a61fd-4b64ea82.png,0,0,2327,919273,0.0,0.0,0.0,0.0,0.0,0.4987375217013889,0.9974750434027778
bd4a61fd-89e74e0f,/shared/data/bdd100k/images/val/bd4a61fd-89e74e0f.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd4a61fd-89e74e0f.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd4a61fd-89e74e0f.png,2778,21776,6903,890143,0.08831102775216963,0.1622900540378593,0.11313838885721267,0.2869538270839789,0.2869538270839789,0.5285491178603168,0.9688812934027777
bd4a61fd-fb447d72,/shared/data/bdd100k/images/val/bd4a61fd-fb447d72.jpg,/shared/data/bdd100k/ll_seg_annotations/val/bd4a61fd-fb447d72.png,/home/karthikab/Projects/road-readiness-framework/outputs/scnn_full/masks/bd4a61fd-fb447d72.png,29,47,1157,920367,0.023519870235198685,0.04595879556248579,0.3815789473684161,0.02445193929173691,0.02445193929173691,0.5111067027567721,0.9986935763888889
